date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:50	10172/10172	---MCZ	200	added ('OK')	font/ttf	etag:W/%2227bc-60c7a9e0af8ba%22	https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-v4compatibility.ttf	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=6.4.2)
17:13:51	54266/54266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d3fa-60c7a9e0c3cf3%22	https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from https://vidhyutpower.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
17:13:51	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%227570-60c7a9e0c48ab%22	https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from https://vidhyutpower.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
17:13:52	54056/54056	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d328-60c7a9e0c48ab%22	https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from https://vidhyutpower.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
17:13:52	81332/81332	---M--	200	added ('OK')	font/woff	etag:%2213db4-60c7a9e0c48ab%22	https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from https://vidhyutpower.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
17:13:56	35726/35726	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228b8e-60fc24bcfb53d%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/images/symbols.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/images/symbols.svg	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/css/master-addons-styles.css?ver=6.4.3)
17:13:57	562/562	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22232-60fc24bcfb155%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/images/spinner-default.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/images/spinner-default.svg	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/css/master-addons-styles.css?ver=6.4.3)
17:13:57	562/562	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22232-60fc24bcfb155%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/images/spinner-light.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/images/spinner-light.svg	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/css/master-addons-styles.css?ver=6.4.3)
17:13:58	559/559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222f-60fc24bcfad6d%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/images/spinner-dark.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/images/spinner-dark.svg	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/css/master-addons-styles.css?ver=6.4.3)
17:13:58	239045/239045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a5c5-60c7a9e0c44c3%22	https://vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from https://vidhyutpower.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
17:13:58	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cca-610d6e092a1f8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:13:59	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cca-610d6e092a1f8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:01	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-610d6e092a9c8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:04	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-610d6e092a5e0%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:05	134040/134040	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220b98-610d6e092a5e0%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:06	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2284f2-610d6e092a9c8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:06	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6819-610d6e092a1f8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:07	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2284f2-610d6e092a9c8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:08	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-610d6e092adb0%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:08	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-610d6e092adb0%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:09	33736/33736	---MCZ	200	added ('OK')	font/ttf	etag:W/%2283c8-610d6e092adb0%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:10	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354a-610d6e092a9c8%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:10	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-610d6e092b198%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:10	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-610d6e092b198%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:12	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-610d6e092b968%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:12	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-610d6e092b968%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:13	202744/202744	---MCZ	200	added ('OK')	font/ttf	etag:W/%22317f8-610d6e092b580%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:14	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e05cf-610d6e092b198%22	https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://vidhyutpower.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.90)
17:14:14	165052/165052	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22284bc-60fc24bcecadd%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.eot	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.eot	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.css?ver=2.0.5.6)
17:14:15	164888/164888	---MCZ	200	added ('OK')	font/ttf	etag:W/%2228418-60fc24bceee05%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.ttf	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.ttf	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.css?ver=2.0.5.6)
17:14:16	164964/164964	---M--	200	added ('OK')	font/woff	etag:%2228464-60fc24bcefda5%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.woff	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.woff	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.css?ver=2.0.5.6)
17:14:17	369770/369770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a46a-60fc24bcee24d%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.svg	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.svg	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/material-icons/material-icons.css?ver=2.0.5.6)
17:14:17	29080/29080	---M--	200	added ('OK')	font/woff2	etag:%227198-60fc24bce78d5%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.woff2	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.woff2	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.min.css?ver=2.0.5.6)
17:14:18	34588/34588	---M--	200	added ('OK')	font/woff	etag:%22871c-60fc24bce78d5%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.woff	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.woff	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.min.css?ver=2.0.5.6)
17:14:18	57368/57368	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e018-60fc24bce7105%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.ttf	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.ttf	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/iconic-fonts/iconic-font.min.css?ver=2.0.5.6)
17:14:19	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22da0c-60fc24bce8875%22	https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.eot?w118d	C:/Users/DELL/Desktop/vidh/vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons54e9.eot	(from https://vidhyutpower.com/wp-content/plugins/master-addons/assets/fonts/linear-icons/linear-icons.css?ver=2.0.5.6)
